bench,bpred,size,frmt,metric,value
li,inorder,0KB,0,sim_num_branches,2297378
li,inorder,0KB,0,sim_elapsed_time,6
li,inorder,0KB,0,sim_inst_rate,1666666.6667
li,inorder,0KB,0,sim_total_insn,10356974
li,inorder,0KB,0,sim_total_refs,4378227
li,inorder,0KB,0,sim_total_loads,2657796
li,inorder,0KB,0,sim_total_stores,1720431.0000
li,inorder,0KB,0,sim_total_branches,2351243
li,inorder,0KB,0,sim_cycle,13020272
li,inorder,0KB,0,sim_IPC,0.7680
li,inorder,0KB,0,sim_CPI,1.3020
li,inorder,0KB,0,sim_exec_BW,0.7954
li,inorder,0KB,0,sim_IPB,4.3528
li,inorder,0KB,0,sim_slip,64286596
li,inorder,0KB,0,avg_sim_slip,6.4287
li,inorder,0KB,0,sim_invalid_addrs,0
perl,inorder,0KB,0,sim_num_insn,10000000
perl,inorder,0KB,0,sim_num_refs,4474488
perl,inorder,0KB,0,sim_num_loads,2743758
perl,inorder,0KB,0,sim_num_stores,1730730.0000
perl,inorder,0KB,0,sim_num_branches,2039308
perl,inorder,0KB,0,sim_elapsed_time,5
perl,inorder,0KB,0,sim_inst_rate,2000000.0000
perl,inorder,0KB,0,sim_total_insn,10226743
perl,inorder,0KB,0,sim_total_refs,4599178
perl,inorder,0KB,0,sim_total_loads,2861368
perl,inorder,0KB,0,sim_total_stores,1737810.0000
perl,inorder,0KB,0,sim_total_branches,2067001
perl,inorder,0KB,0,sim_cycle,15599513
perl,inorder,0KB,0,sim_IPC,0.6410
perl,inorder,0KB,0,sim_CPI,1.5600
perl,inorder,0KB,0,sim_exec_BW,0.6556
perl,inorder,0KB,0,sim_IPB,4.9036
perl,inorder,0KB,0,sim_slip,65003405
perl,inorder,0KB,0,avg_sim_slip,6.5003
perl,inorder,0KB,0,sim_invalid_addrs,0
