bench,bpred,size,metric,value
fpppp,mbp,1MB_frmt,divide,by,zero>
fpppp,mbp,1MB_frmt,reverse_retstack_pushes,0
fpppp,mbp,1MB_frmt,reverse_retstack_pops,0
fpppp,mbp,1MB_frmt,reverse_used_ras.PP,0
fpppp,mbp,1MB_frmt,reverse_ras_hits.PP,0
fpppp,mbp,1MB_frmt,divide,by,zero>
fpppp,mbp,1MB,lookups,3658
fpppp,mbp,1MB,updates,2969
fpppp,mbp,1MB,addr_hits,1866
fpppp,mbp,1MB,dir_hits,2179
fpppp,mbp,1MB,misses,790
fpppp,mbp,1MB,jr_hits,176
fpppp,mbp,1MB,jr_seen,216
fpppp,mbp,1MB,jr_non_ras_hits.PP,6
fpppp,mbp,1MB,jr_non_ras_seen.PP,9
fpppp,mbp,1MB,bpred_addr_rate,0.6285
fpppp,mbp,1MB,bpred_dir_rate,0.7339
fpppp,mbp,1MB,bpred_jr_rate,0.8148
fpppp,mbp,1MB,bpred_jr_non_ras_rate.PP,0.6667
fpppp,mbp,1MB,retstack_pushes,311
fpppp,mbp,1MB,retstack_pops,282
fpppp,mbp,1MB,used_ras.PP,207
fpppp,mbp,1MB,ras_hits.PP,170
fpppp,mbp,1MB,ras_rate.PP,0.8213
fpppp,mbp,1MB,reverse_lookups,0
fpppp,mbp,1MB,reverse_updates,0
fpppp,mbp,1MB,reverse_addr_hits,0
fpppp,mbp,1MB,reverse_dir_hits,0
fpppp,mbp,1MB,reverse_misses,0
fpppp,mbp,1MB,reverse_jr_hits,0
fpppp,mbp,1MB,reverse_jr_seen,0
fpppp,mbp,1MB,reverse_jr_non_ras_hits.PP,0
fpppp,mbp,1MB,reverse_jr_non_ras_seen.PP,0
fpppp,mbp,1MB,divide,by,zero>
fpppp,mbp,1MB,divide,by,zero>
fpppp,mbp,1MB,divide,by,zero>
fpppp,mbp,1MB,divide,by,zero>
fpppp,mbp,1MB,reverse_retstack_pushes,0
fpppp,mbp,1MB,reverse_retstack_pops,0
fpppp,mbp,1MB,reverse_used_ras.PP,0
fpppp,mbp,1MB,reverse_ras_hits.PP,0
fpppp,mbp,1MB,divide,by,zero>
fpppp,mbp,256KB_frmt,lookups,3655
fpppp,mbp,256KB_frmt,updates,2969
