bench,bpred,size,frmt,metric,value
ijpeg,bimod,128KB,1,ras_hits.PP,427809
ijpeg,bimod,128KB,1,ras_rate.PP,1.0000
ijpeg,bimod,128KB,1,reverse_lookups,2283503
ijpeg,bimod,128KB,1,reverse_updates,2283503
ijpeg,bimod,128KB,1,reverse_addr_hits,2283325
ijpeg,bimod,128KB,1,reverse_dir_hits,2283325
ijpeg,bimod,128KB,1,reverse_misses,178
ijpeg,bimod,128KB,1,reverse_jr_hits,427955
ijpeg,bimod,128KB,1,reverse_jr_seen,427955
ijpeg,bimod,128KB,1,reverse_jr_non_ras_hits.PP,140
ijpeg,bimod,128KB,1,reverse_jr_non_ras_seen.PP,140
ijpeg,bimod,128KB,1,reverse_bpred_addr_rate,0.9999
ijpeg,bimod,128KB,1,reverse_bpred_dir_rate,0.9999
ijpeg,bimod,128KB,1,reverse_bpred_jr_rate,1.0000
ijpeg,bimod,128KB,1,reverse_bpred_jr_non_ras_rate.PP,1.0000
ijpeg,bimod,128KB,1,reverse_retstack_pushes,427815
ijpeg,bimod,128KB,1,reverse_retstack_pops,427821
ijpeg,bimod,128KB,1,reverse_used_ras.PP,427815
ijpeg,bimod,128KB,1,reverse_ras_hits.PP,427815
ijpeg,bimod,128KB,1,reverse_ras_rate.PP,1.0000
ijpeg,bimod,128KB,0,lookups,2284046
ijpeg,bimod,128KB,0,updates,2283503
ijpeg,bimod,128KB,0,addr_hits,2283129
ijpeg,bimod,128KB,0,dir_hits,2283264
ijpeg,bimod,128KB,0,misses,239
ijpeg,bimod,128KB,0,jr_hits,427948
ijpeg,bimod,128KB,0,jr_seen,427955
ijpeg,bimod,128KB,0,jr_non_ras_hits.PP,139
ijpeg,bimod,128KB,0,jr_non_ras_seen.PP,140
ijpeg,bimod,128KB,0,bpred_addr_rate,0.9998
ijpeg,bimod,128KB,0,bpred_dir_rate,0.9999
ijpeg,bimod,128KB,0,bpred_jr_rate,1.0000
ijpeg,bimod,128KB,0,bpred_jr_non_ras_rate.PP,0.9929
ijpeg,bimod,128KB,0,retstack_pushes,427976
ijpeg,bimod,128KB,0,retstack_pops,427816
ijpeg,bimod,128KB,0,used_ras.PP,427815
ijpeg,bimod,128KB,0,ras_hits.PP,427809
ijpeg,bimod,128KB,0,ras_rate.PP,1.0000
ijpeg,bimod,128KB,0,reverse_lookups,2283503
ijpeg,bimod,128KB,0,reverse_updates,2283503
ijpeg,bimod,128KB,0,reverse_addr_hits,2283325
ijpeg,bimod,128KB,0,reverse_dir_hits,2283325
ijpeg,bimod,128KB,0,reverse_misses,178
ijpeg,bimod,128KB,0,reverse_jr_hits,427955
ijpeg,bimod,128KB,0,reverse_jr_seen,427955
ijpeg,bimod,128KB,0,reverse_jr_non_ras_hits.PP,140
ijpeg,bimod,128KB,0,reverse_jr_non_ras_seen.PP,140
ijpeg,bimod,128KB,0,reverse_bpred_addr_rate,0.9999
ijpeg,bimod,128KB,0,reverse_bpred_dir_rate,0.9999
ijpeg,bimod,128KB,0,reverse_bpred_jr_rate,1.0000
ijpeg,bimod,128KB,0,reverse_bpred_jr_non_ras_rate.PP,1.0000
ijpeg,bimod,128KB,0,reverse_retstack_pushes,427815
ijpeg,bimod,128KB,0,reverse_retstack_pops,427821
ijpeg,bimod,128KB,0,reverse_used_ras.PP,427815
ijpeg,bimod,128KB,0,reverse_ras_hits.PP,427815
ijpeg,bimod,128KB,0,reverse_ras_rate.PP,1.0000
ijpeg,bimod,16KB,1,lookups,2284046
ijpeg,bimod,16KB,1,updates,2283503
ijpeg,bimod,16KB,1,addr_hits,2283129
ijpeg,bimod,16KB,1,dir_hits,2283264
ijpeg,bimod,16KB,1,misses,239
ijpeg,bimod,16KB,1,jr_hits,427948
ijpeg,bimod,16KB,1,jr_seen,427955
ijpeg,bimod,16KB,1,jr_non_ras_hits.PP,139
ijpeg,bimod,16KB,1,jr_non_ras_seen.PP,140
ijpeg,bimod,16KB,1,bpred_addr_rate,0.9998
ijpeg,bimod,16KB,1,bpred_dir_rate,0.9999
ijpeg,bimod,16KB,1,bpred_jr_rate,1.0000
ijpeg,bimod,16KB,1,bpred_jr_non_ras_rate.PP,0.9929
ijpeg,bimod,16KB,1,retstack_pushes,427976
ijpeg,bimod,16KB,1,retstack_pops,427816
ijpeg,bimod,16KB,1,used_ras.PP,427815
ijpeg,bimod,16KB,1,ras_hits.PP,427809
ijpeg,bimod,16KB,1,ras_rate.PP,1.0000
ijpeg,bimod,16KB,1,reverse_lookups,2283503
ijpeg,bimod,16KB,1,reverse_updates,2283503
ijpeg,bimod,16KB,1,reverse_addr_hits,2283318
ijpeg,bimod,16KB,1,reverse_dir_hits,2283318
ijpeg,bimod,16KB,1,reverse_misses,185
ijpeg,bimod,16KB,1,reverse_jr_hits,427955
ijpeg,bimod,16KB,1,reverse_jr_seen,427955
ijpeg,bimod,16KB,1,reverse_jr_non_ras_hits.PP,140
ijpeg,bimod,16KB,1,reverse_jr_non_ras_seen.PP,140
ijpeg,bimod,16KB,1,reverse_bpred_addr_rate,0.9999
ijpeg,bimod,16KB,1,reverse_bpred_dir_rate,0.9999
ijpeg,bimod,16KB,1,reverse_bpred_jr_rate,1.0000
ijpeg,bimod,16KB,1,reverse_bpred_jr_non_ras_rate.PP,1.0000
ijpeg,bimod,16KB,1,reverse_retstack_pushes,427815
ijpeg,bimod,16KB,1,reverse_retstack_pops,427821
ijpeg,bimod,16KB,1,reverse_used_ras.PP,427815
ijpeg,bimod,16KB,1,reverse_ras_hits.PP,427815
ijpeg,bimod,16KB,1,reverse_ras_rate.PP,1.0000
ijpeg,bimod,16KB,0,lookups,2284046
ijpeg,bimod,16KB,0,updates,2283503
ijpeg,bimod,16KB,0,addr_hits,2283129
ijpeg,bimod,16KB,0,dir_hits,2283264
ijpeg,bimod,16KB,0,misses,239
ijpeg,bimod,16KB,0,jr_hits,427948
ijpeg,bimod,16KB,0,jr_seen,427955
ijpeg,bimod,16KB,0,jr_non_ras_hits.PP,139
ijpeg,bimod,16KB,0,jr_non_ras_seen.PP,140
ijpeg,bimod,16KB,0,bpred_addr_rate,0.9998
ijpeg,bimod,16KB,0,bpred_dir_rate,0.9999
ijpeg,bimod,16KB,0,bpred_jr_rate,1.0000
ijpeg,bimod,16KB,0,bpred_jr_non_ras_rate.PP,0.9929
ijpeg,bimod,16KB,0,retstack_pushes,427976
ijpeg,bimod,16KB,0,retstack_pops,427816
ijpeg,bimod,16KB,0,used_ras.PP,427815
ijpeg,bimod,16KB,0,ras_hits.PP,427809
ijpeg,bimod,16KB,0,ras_rate.PP,1.0000
ijpeg,bimod,16KB,0,reverse_lookups,2283503
ijpeg,bimod,16KB,0,reverse_updates,2283503
ijpeg,bimod,16KB,0,reverse_addr_hits,2283325
ijpeg,bimod,16KB,0,reverse_dir_hits,2283325
ijpeg,bimod,16KB,0,reverse_misses,178
ijpeg,bimod,16KB,0,reverse_jr_hits,427955
ijpeg,bimod,16KB,0,reverse_jr_seen,427955
ijpeg,bimod,16KB,0,reverse_jr_non_ras_hits.PP,140
ijpeg,bimod,16KB,0,reverse_jr_non_ras_seen.PP,140
ijpeg,bimod,16KB,0,reverse_bpred_addr_rate,0.9999
ijpeg,bimod,16KB,0,reverse_bpred_dir_rate,0.9999
ijpeg,bimod,16KB,0,reverse_bpred_jr_rate,1.0000
ijpeg,bimod,16KB,0,reverse_bpred_jr_non_ras_rate.PP,1.0000
ijpeg,bimod,16KB,0,reverse_retstack_pushes,427815
ijpeg,bimod,16KB,0,reverse_retstack_pops,427821
ijpeg,bimod,16KB,0,reverse_used_ras.PP,427815
ijpeg,bimod,16KB,0,reverse_ras_hits.PP,427815
ijpeg,bimod,16KB,0,reverse_ras_rate.PP,1.0000
ijpeg,bimod,1MB,1,lookups,2284046
ijpeg,bimod,1MB,1,updates,2283503
ijpeg,bimod,1MB,1,addr_hits,2283129
ijpeg,bimod,1MB,1,dir_hits,2283264
ijpeg,bimod,1MB,1,misses,239
ijpeg,bimod,1MB,1,jr_hits,427948
ijpeg,bimod,1MB,1,jr_seen,427955
ijpeg,bimod,1MB,1,jr_non_ras_hits.PP,139
ijpeg,bimod,1MB,1,jr_non_ras_seen.PP,140
ijpeg,bimod,1MB,1,bpred_addr_rate,0.9998
ijpeg,bimod,1MB,1,bpred_dir_rate,0.9999
ijpeg,bimod,1MB,1,bpred_jr_rate,1.0000
ijpeg,bimod,1MB,1,bpred_jr_non_ras_rate.PP,0.9929
ijpeg,bimod,1MB,1,retstack_pushes,427976
ijpeg,bimod,1MB,1,retstack_pops,427816
ijpeg,bimod,1MB,1,used_ras.PP,427815
ijpeg,bimod,1MB,1,ras_hits.PP,427809
ijpeg,bimod,1MB,1,ras_rate.PP,1.0000
ijpeg,bimod,1MB,1,reverse_lookups,2283503
ijpeg,bimod,1MB,1,reverse_updates,2283503
ijpeg,bimod,1MB,1,reverse_addr_hits,2283325
ijpeg,bimod,1MB,1,reverse_dir_hits,2283325
ijpeg,bimod,1MB,1,reverse_misses,178
ijpeg,bimod,1MB,1,reverse_jr_hits,427955
ijpeg,bimod,1MB,1,reverse_jr_seen,427955
ijpeg,bimod,1MB,1,reverse_jr_non_ras_hits.PP,140
ijpeg,bimod,1MB,1,reverse_jr_non_ras_seen.PP,140
ijpeg,bimod,1MB,1,reverse_bpred_addr_rate,0.9999
ijpeg,bimod,1MB,1,reverse_bpred_dir_rate,0.9999
ijpeg,bimod,1MB,1,reverse_bpred_jr_rate,1.0000
ijpeg,bimod,1MB,1,reverse_bpred_jr_non_ras_rate.PP,1.0000
ijpeg,bimod,1MB,1,reverse_retstack_pushes,427815
ijpeg,bimod,1MB,1,reverse_retstack_pops,427821
ijpeg,bimod,1MB,1,reverse_used_ras.PP,427815
ijpeg,bimod,1MB,1,reverse_ras_hits.PP,427815
ijpeg,bimod,1MB,1,reverse_ras_rate.PP,1.0000
ijpeg,bimod,1MB,0,lookups,2284046
ijpeg,bimod,1MB,0,updates,2283503
ijpeg,bimod,1MB,0,addr_hits,2283129
ijpeg,bimod,1MB,0,dir_hits,2283264
ijpeg,bimod,1MB,0,misses,239
ijpeg,bimod,1MB,0,jr_hits,427948
ijpeg,bimod,1MB,0,jr_seen,427955
ijpeg,bimod,1MB,0,jr_non_ras_hits.PP,139
ijpeg,bimod,1MB,0,jr_non_ras_seen.PP,140
ijpeg,bimod,1MB,0,bpred_addr_rate,0.9998
ijpeg,bimod,1MB,0,bpred_dir_rate,0.9999
ijpeg,bimod,1MB,0,bpred_jr_rate,1.0000
ijpeg,bimod,1MB,0,bpred_jr_non_ras_rate.PP,0.9929
ijpeg,bimod,1MB,0,retstack_pushes,427976
ijpeg,bimod,1MB,0,retstack_pops,427816
ijpeg,bimod,1MB,0,used_ras.PP,427815
ijpeg,bimod,1MB,0,ras_hits.PP,427809
ijpeg,bimod,1MB,0,ras_rate.PP,1.0000
ijpeg,bimod,1MB,0,reverse_lookups,2283503
ijpeg,bimod,1MB,0,reverse_updates,2283503
ijpeg,bimod,1MB,0,reverse_addr_hits,2283325
ijpeg,bimod,1MB,0,reverse_dir_hits,2283325
ijpeg,bimod,1MB,0,reverse_misses,178
ijpeg,bimod,1MB,0,reverse_jr_hits,427955
ijpeg,bimod,1MB,0,reverse_jr_seen,427955
ijpeg,bimod,1MB,0,reverse_jr_non_ras_hits.PP,140
ijpeg,bimod,1MB,0,reverse_jr_non_ras_seen.PP,140
ijpeg,bimod,1MB,0,reverse_bpred_addr_rate,0.9999
ijpeg,bimod,1MB,0,reverse_bpred_dir_rate,0.9999
ijpeg,bimod,1MB,0,reverse_bpred_jr_rate,1.0000
ijpeg,bimod,1MB,0,reverse_bpred_jr_non_ras_rate.PP,1.0000
ijpeg,bimod,1MB,0,reverse_retstack_pushes,427815
ijpeg,bimod,1MB,0,reverse_retstack_pops,427821
ijpeg,bimod,1MB,0,reverse_used_ras.PP,427815
ijpeg,bimod,1MB,0,reverse_ras_hits.PP,427815
ijpeg,bimod,1MB,0,reverse_ras_rate.PP,1.0000
ijpeg,bimod,256KB,1,lookups,2284046
ijpeg,bimod,256KB,1,updates,2283503
ijpeg,bimod,256KB,1,addr_hits,2283129
ijpeg,bimod,256KB,1,dir_hits,2283264
ijpeg,bimod,256KB,1,misses,239
ijpeg,bimod,256KB,1,jr_hits,427948
ijpeg,bimod,256KB,1,jr_seen,427955
ijpeg,bimod,256KB,1,jr_non_ras_hits.PP,139
ijpeg,bimod,256KB,1,jr_non_ras_seen.PP,140
ijpeg,bimod,256KB,1,bpred_addr_rate,0.9998
ijpeg,bimod,256KB,1,bpred_dir_rate,0.9999
ijpeg,bimod,256KB,1,bpred_jr_rate,1.0000
ijpeg,bimod,256KB,1,bpred_jr_non_ras_rate.PP,0.9929
ijpeg,bimod,256KB,1,retstack_pushes,427976
ijpeg,bimod,256KB,1,retstack_pops,427816
ijpeg,bimod,256KB,1,used_ras.PP,427815
ijpeg,bimod,256KB,1,ras_hits.PP,427809
ijpeg,bimod,256KB,1,ras_rate.PP,1.0000
ijpeg,bimod,256KB,1,reverse_lookups,2283503
ijpeg,bimod,256KB,1,reverse_updates,2283503
ijpeg,bimod,256KB,1,reverse_addr_hits,2283325
ijpeg,bimod,256KB,1,reverse_dir_hits,2283325
ijpeg,bimod,256KB,1,reverse_misses,178
ijpeg,bimod,256KB,1,reverse_jr_hits,427955
ijpeg,bimod,256KB,1,reverse_jr_seen,427955
ijpeg,bimod,256KB,1,reverse_jr_non_ras_hits.PP,140
ijpeg,bimod,256KB,1,reverse_jr_non_ras_seen.PP,140
ijpeg,bimod,256KB,1,reverse_bpred_addr_rate,0.9999
ijpeg,bimod,256KB,1,reverse_bpred_dir_rate,0.9999
ijpeg,bimod,256KB,1,reverse_bpred_jr_rate,1.0000
ijpeg,bimod,256KB,1,reverse_bpred_jr_non_ras_rate.PP,1.0000
ijpeg,bimod,256KB,1,reverse_retstack_pushes,427815
ijpeg,bimod,256KB,1,reverse_retstack_pops,427821
ijpeg,bimod,256KB,1,reverse_used_ras.PP,427815
ijpeg,bimod,256KB,1,reverse_ras_hits.PP,427815
ijpeg,bimod,256KB,1,reverse_ras_rate.PP,1.0000
ijpeg,bimod,256KB,0,lookups,2284046
ijpeg,bimod,256KB,0,updates,2283503
ijpeg,bimod,256KB,0,addr_hits,2283129
ijpeg,bimod,256KB,0,dir_hits,2283264
ijpeg,bimod,256KB,0,misses,239
ijpeg,bimod,256KB,0,jr_hits,427948
ijpeg,bimod,256KB,0,jr_seen,427955
ijpeg,bimod,256KB,0,jr_non_ras_hits.PP,139
ijpeg,bimod,256KB,0,jr_non_ras_seen.PP,140
ijpeg,bimod,256KB,0,bpred_addr_rate,0.9998
ijpeg,bimod,256KB,0,bpred_dir_rate,0.9999
ijpeg,bimod,256KB,0,bpred_jr_rate,1.0000
ijpeg,bimod,256KB,0,bpred_jr_non_ras_rate.PP,0.9929
ijpeg,bimod,256KB,0,retstack_pushes,427976
ijpeg,bimod,256KB,0,retstack_pops,427816
ijpeg,bimod,256KB,0,used_ras.PP,427815
ijpeg,bimod,256KB,0,ras_hits.PP,427809
ijpeg,bimod,256KB,0,ras_rate.PP,1.0000
ijpeg,bimod,256KB,0,reverse_lookups,2283503
ijpeg,bimod,256KB,0,reverse_updates,2283503
ijpeg,bimod,256KB,0,reverse_addr_hits,2283325
ijpeg,bimod,256KB,0,reverse_dir_hits,2283325
ijpeg,bimod,256KB,0,reverse_misses,178
ijpeg,bimod,256KB,0,reverse_jr_hits,427955
ijpeg,bimod,256KB,0,reverse_jr_seen,427955
ijpeg,bimod,256KB,0,reverse_jr_non_ras_hits.PP,140
ijpeg,bimod,256KB,0,reverse_jr_non_ras_seen.PP,140
ijpeg,bimod,256KB,0,reverse_bpred_addr_rate,0.9999
ijpeg,bimod,256KB,0,reverse_bpred_dir_rate,0.9999
ijpeg,bimod,256KB,0,reverse_bpred_jr_rate,1.0000
ijpeg,bimod,256KB,0,reverse_bpred_jr_non_ras_rate.PP,1.0000
ijpeg,bimod,256KB,0,reverse_retstack_pushes,427815
ijpeg,bimod,256KB,0,reverse_retstack_pops,427821
ijpeg,bimod,256KB,0,reverse_used_ras.PP,427815
ijpeg,bimod,256KB,0,reverse_ras_hits.PP,427815
ijpeg,bimod,256KB,0,reverse_ras_rate.PP,1.0000
ijpeg,bimod,32KB,1,lookups,2284046
ijpeg,bimod,32KB,1,updates,2283503
ijpeg,bimod,32KB,1,addr_hits,2283129
ijpeg,bimod,32KB,1,dir_hits,2283264
ijpeg,bimod,32KB,1,misses,239
ijpeg,bimod,32KB,1,jr_hits,427948
ijpeg,bimod,32KB,1,jr_seen,427955
ijpeg,bimod,32KB,1,jr_non_ras_hits.PP,139
ijpeg,bimod,32KB,1,jr_non_ras_seen.PP,140
ijpeg,bimod,32KB,1,bpred_addr_rate,0.9998
ijpeg,bimod,32KB,1,bpred_dir_rate,0.9999
ijpeg,bimod,32KB,1,bpred_jr_rate,1.0000
ijpeg,bimod,32KB,1,bpred_jr_non_ras_rate.PP,0.9929
ijpeg,bimod,32KB,1,retstack_pushes,427976
ijpeg,bimod,32KB,1,retstack_pops,427816
ijpeg,bimod,32KB,1,used_ras.PP,427815
ijpeg,bimod,32KB,1,ras_hits.PP,427809
ijpeg,bimod,32KB,1,ras_rate.PP,1.0000
ijpeg,bimod,32KB,1,reverse_lookups,2283503
ijpeg,bimod,32KB,1,reverse_updates,2283503
ijpeg,bimod,32KB,1,reverse_addr_hits,2283324
ijpeg,bimod,32KB,1,reverse_dir_hits,2283324
ijpeg,bimod,32KB,1,reverse_misses,179
ijpeg,bimod,32KB,1,reverse_jr_hits,427955
ijpeg,bimod,32KB,1,reverse_jr_seen,427955
ijpeg,bimod,32KB,1,reverse_jr_non_ras_hits.PP,140
ijpeg,bimod,32KB,1,reverse_jr_non_ras_seen.PP,140
ijpeg,bimod,32KB,1,reverse_bpred_addr_rate,0.9999
ijpeg,bimod,32KB,1,reverse_bpred_dir_rate,0.9999
ijpeg,bimod,32KB,1,reverse_bpred_jr_rate,1.0000
ijpeg,bimod,32KB,1,reverse_bpred_jr_non_ras_rate.PP,1.0000
ijpeg,bimod,32KB,1,reverse_retstack_pushes,427815
ijpeg,bimod,32KB,1,reverse_retstack_pops,427821
ijpeg,bimod,32KB,1,reverse_used_ras.PP,427815
ijpeg,bimod,32KB,1,reverse_ras_hits.PP,427815
ijpeg,bimod,32KB,1,reverse_ras_rate.PP,1.0000
ijpeg,bimod,32KB,0,lookups,2284046
ijpeg,bimod,32KB,0,updates,2283503
ijpeg,bimod,32KB,0,addr_hits,2283129
ijpeg,bimod,32KB,0,dir_hits,2283264
ijpeg,bimod,32KB,0,misses,239
ijpeg,bimod,32KB,0,jr_hits,427948
ijpeg,bimod,32KB,0,jr_seen,427955
ijpeg,bimod,32KB,0,jr_non_ras_hits.PP,139
ijpeg,bimod,32KB,0,jr_non_ras_seen.PP,140
ijpeg,bimod,32KB,0,bpred_addr_rate,0.9998
ijpeg,bimod,32KB,0,bpred_dir_rate,0.9999
ijpeg,bimod,32KB,0,bpred_jr_rate,1.0000
ijpeg,bimod,32KB,0,bpred_jr_non_ras_rate.PP,0.9929
ijpeg,bimod,32KB,0,retstack_pushes,427976
ijpeg,bimod,32KB,0,retstack_pops,427816
ijpeg,bimod,32KB,0,used_ras.PP,427815
ijpeg,bimod,32KB,0,ras_hits.PP,427809
ijpeg,bimod,32KB,0,ras_rate.PP,1.0000
ijpeg,bimod,32KB,0,reverse_lookups,2283503
ijpeg,bimod,32KB,0,reverse_updates,2283503
ijpeg,bimod,32KB,0,reverse_addr_hits,2283325
ijpeg,bimod,32KB,0,reverse_dir_hits,2283325
ijpeg,bimod,32KB,0,reverse_misses,178
ijpeg,bimod,32KB,0,reverse_jr_hits,427955
ijpeg,bimod,32KB,0,reverse_jr_seen,427955
ijpeg,bimod,32KB,0,reverse_jr_non_ras_hits.PP,140
ijpeg,bimod,32KB,0,reverse_jr_non_ras_seen.PP,140
ijpeg,bimod,32KB,0,reverse_bpred_addr_rate,0.9999
ijpeg,bimod,32KB,0,reverse_bpred_dir_rate,0.9999
ijpeg,bimod,32KB,0,reverse_bpred_jr_rate,1.0000
ijpeg,bimod,32KB,0,reverse_bpred_jr_non_ras_rate.PP,1.0000
ijpeg,bimod,32KB,0,reverse_retstack_pushes,427815
ijpeg,bimod,32KB,0,reverse_retstack_pops,427821
ijpeg,bimod,32KB,0,reverse_used_ras.PP,427815
ijpeg,bimod,32KB,0,reverse_ras_hits.PP,427815
ijpeg,bimod,32KB,0,reverse_ras_rate.PP,1.0000
ijpeg,bimod,512KB,1,lookups,2284046
ijpeg,bimod,512KB,1,updates,2283503
ijpeg,bimod,512KB,1,addr_hits,2283129
ijpeg,bimod,512KB,1,dir_hits,2283264
ijpeg,bimod,512KB,1,misses,239
ijpeg,bimod,512KB,1,jr_hits,427948
ijpeg,bimod,512KB,1,jr_seen,427955
ijpeg,bimod,512KB,1,jr_non_ras_hits.PP,139
ijpeg,bimod,512KB,1,jr_non_ras_seen.PP,140
ijpeg,bimod,512KB,1,bpred_addr_rate,0.9998
ijpeg,bimod,512KB,1,bpred_dir_rate,0.9999
ijpeg,bimod,512KB,1,bpred_jr_rate,1.0000
ijpeg,bimod,512KB,1,bpred_jr_non_ras_rate.PP,0.9929
ijpeg,bimod,512KB,1,retstack_pushes,427976
ijpeg,bimod,512KB,1,retstack_pops,427816
ijpeg,bimod,512KB,1,used_ras.PP,427815
ijpeg,bimod,512KB,1,ras_hits.PP,427809
ijpeg,bimod,512KB,1,ras_rate.PP,1.0000
ijpeg,bimod,512KB,1,reverse_lookups,2283503
ijpeg,bimod,512KB,1,reverse_updates,2283503
ijpeg,bimod,512KB,1,reverse_addr_hits,2283325
ijpeg,bimod,512KB,1,reverse_dir_hits,2283325
ijpeg,bimod,512KB,1,reverse_misses,178
ijpeg,bimod,512KB,1,reverse_jr_hits,427955
ijpeg,bimod,512KB,1,reverse_jr_seen,427955
ijpeg,bimod,512KB,1,reverse_jr_non_ras_hits.PP,140
ijpeg,bimod,512KB,1,reverse_jr_non_ras_seen.PP,140
ijpeg,bimod,512KB,1,reverse_bpred_addr_rate,0.9999
ijpeg,bimod,512KB,1,reverse_bpred_dir_rate,0.9999
ijpeg,bimod,512KB,1,reverse_bpred_jr_rate,1.0000
ijpeg,bimod,512KB,1,reverse_bpred_jr_non_ras_rate.PP,1.0000
ijpeg,bimod,512KB,1,reverse_retstack_pushes,427815
ijpeg,bimod,512KB,1,reverse_retstack_pops,427821
ijpeg,bimod,512KB,1,reverse_used_ras.PP,427815
ijpeg,bimod,512KB,1,reverse_ras_hits.PP,427815
ijpeg,bimod,512KB,1,reverse_ras_rate.PP,1.0000
ijpeg,bimod,512KB,0,lookups,2284046
ijpeg,bimod,512KB,0,updates,2283503
ijpeg,bimod,512KB,0,addr_hits,2283129
ijpeg,bimod,512KB,0,dir_hits,2283264
ijpeg,bimod,512KB,0,misses,239
ijpeg,bimod,512KB,0,jr_hits,427948
ijpeg,bimod,512KB,0,jr_seen,427955
ijpeg,bimod,512KB,0,jr_non_ras_hits.PP,139
ijpeg,bimod,512KB,0,jr_non_ras_seen.PP,140
ijpeg,bimod,512KB,0,bpred_addr_rate,0.9998
ijpeg,bimod,512KB,0,bpred_dir_rate,0.9999
ijpeg,bimod,512KB,0,bpred_jr_rate,1.0000
ijpeg,bimod,512KB,0,bpred_jr_non_ras_rate.PP,0.9929
ijpeg,bimod,512KB,0,retstack_pushes,427976
ijpeg,bimod,512KB,0,retstack_pops,427816
ijpeg,bimod,512KB,0,used_ras.PP,427815
ijpeg,bimod,512KB,0,ras_hits.PP,427809
ijpeg,bimod,512KB,0,ras_rate.PP,1.0000
ijpeg,bimod,512KB,0,reverse_lookups,2283503
ijpeg,bimod,512KB,0,reverse_updates,2283503
ijpeg,bimod,512KB,0,reverse_addr_hits,2283325
ijpeg,bimod,512KB,0,reverse_dir_hits,2283325
ijpeg,bimod,512KB,0,reverse_misses,178
ijpeg,bimod,512KB,0,reverse_jr_hits,427955
ijpeg,bimod,512KB,0,reverse_jr_seen,427955
ijpeg,bimod,512KB,0,reverse_jr_non_ras_hits.PP,140
ijpeg,bimod,512KB,0,reverse_jr_non_ras_seen.PP,140
ijpeg,bimod,512KB,0,reverse_bpred_addr_rate,0.9999
ijpeg,bimod,512KB,0,reverse_bpred_dir_rate,0.9999
ijpeg,bimod,512KB,0,reverse_bpred_jr_rate,1.0000
ijpeg,bimod,512KB,0,reverse_bpred_jr_non_ras_rate.PP,1.0000
ijpeg,bimod,512KB,0,reverse_retstack_pushes,427815
ijpeg,bimod,512KB,0,reverse_retstack_pops,427821
ijpeg,bimod,512KB,0,reverse_used_ras.PP,427815
ijpeg,bimod,512KB,0,reverse_ras_hits.PP,427815
ijpeg,bimod,512KB,0,reverse_ras_rate.PP,1.0000
ijpeg,bimod,64KB,1,lookups,2284046
ijpeg,bimod,64KB,1,updates,2283503
ijpeg,bimod,64KB,1,addr_hits,2283129
ijpeg,bimod,64KB,1,dir_hits,2283264
ijpeg,bimod,64KB,1,misses,239
ijpeg,bimod,64KB,1,jr_hits,427948
ijpeg,bimod,64KB,1,jr_seen,427955
ijpeg,bimod,64KB,1,jr_non_ras_hits.PP,139
ijpeg,bimod,64KB,1,jr_non_ras_seen.PP,140
ijpeg,bimod,64KB,1,bpred_addr_rate,0.9998
ijpeg,bimod,64KB,1,bpred_dir_rate,0.9999
ijpeg,bimod,64KB,1,bpred_jr_rate,1.0000
ijpeg,bimod,64KB,1,bpred_jr_non_ras_rate.PP,0.9929
ijpeg,bimod,64KB,1,retstack_pushes,427976
ijpeg,bimod,64KB,1,retstack_pops,427816
ijpeg,bimod,64KB,1,used_ras.PP,427815
ijpeg,bimod,64KB,1,ras_hits.PP,427809
ijpeg,bimod,64KB,1,ras_rate.PP,1.0000
ijpeg,bimod,64KB,1,reverse_lookups,2283503
ijpeg,bimod,64KB,1,reverse_updates,2283503
ijpeg,bimod,64KB,1,reverse_addr_hits,2283325
ijpeg,bimod,64KB,1,reverse_dir_hits,2283325
ijpeg,bimod,64KB,1,reverse_misses,178
ijpeg,bimod,64KB,1,reverse_jr_hits,427955
ijpeg,bimod,64KB,1,reverse_jr_seen,427955
ijpeg,bimod,64KB,1,reverse_jr_non_ras_hits.PP,140
ijpeg,bimod,64KB,1,reverse_jr_non_ras_seen.PP,140
ijpeg,bimod,64KB,1,reverse_bpred_addr_rate,0.9999
ijpeg,bimod,64KB,1,reverse_bpred_dir_rate,0.9999
ijpeg,bimod,64KB,1,reverse_bpred_jr_rate,1.0000
ijpeg,bimod,64KB,1,reverse_bpred_jr_non_ras_rate.PP,1.0000
ijpeg,bimod,64KB,1,reverse_retstack_pushes,427815
ijpeg,bimod,64KB,1,reverse_retstack_pops,427821
ijpeg,bimod,64KB,1,reverse_used_ras.PP,427815
ijpeg,bimod,64KB,1,reverse_ras_hits.PP,427815
ijpeg,bimod,64KB,1,reverse_ras_rate.PP,1.0000
ijpeg,bimod,64KB,0,lookups,2284046
ijpeg,bimod,64KB,0,updates,2283503
ijpeg,bimod,64KB,0,addr_hits,2283129
ijpeg,bimod,64KB,0,dir_hits,2283264
ijpeg,bimod,64KB,0,misses,239
ijpeg,bimod,64KB,0,jr_hits,427948
ijpeg,bimod,64KB,0,jr_seen,427955
ijpeg,bimod,64KB,0,jr_non_ras_hits.PP,139
ijpeg,bimod,64KB,0,jr_non_ras_seen.PP,140
ijpeg,bimod,64KB,0,bpred_addr_rate,0.9998
ijpeg,bimod,64KB,0,bpred_dir_rate,0.9999
ijpeg,bimod,64KB,0,bpred_jr_rate,1.0000
ijpeg,bimod,64KB,0,bpred_jr_non_ras_rate.PP,0.9929
